	PV2	PV5	PV6	PV7	PV8	PV9
Cluster-20473.0	584	255	427	437	375	201
Cluster-20474.0	211	482	957	808	329	486
Cluster-20475.0	404	244	111	299	361	225
Cluster-20476.0	40	0	0	0	0	0
Cluster-20477.0	642	582	411	693	557	550
Cluster-20478.0	68	204	64	230	231	143
Cluster-20479.0	59	301	224	385	365	475
Cluster-20480.0	45	36	0	37	30	43
Cluster-20481.0	286	486	386	645	401	339
Cluster-20482.0	130	24	115	126	91	70
Cluster-20483.0	269	45	144	309	114	193
Cluster-20484.0	395	371	445	522	448	276
Cluster-20485.0	131	0	0	0	4	0
Cluster-20486.0	402	196	351	192	188	184
Cluster-20487.0	36	0	45	16	20	43
Cluster-20488.0	354	72	107	117	66	64
Cluster-20489.0	275	983	572	849	1524	1131
Cluster-20490.0	87	15	15	0	0	0
Cluster-20491.0	153	92	155	214	181	165
Cluster-20492.0	377	413	434	591	533	330
Cluster-20492.1	0	36	6	21	9	24
Cluster-20493.0	234	142	486	318	397	294
Cluster-20494.0	240	185	516	453	517	689
Cluster-20495.0	177	58	286	39	28	117
Cluster-20496.0	216	116	103	149	174	228
Cluster-20497.0	95	23	8	0	0	0
Cluster-20498.0	473	424	699	500	481	531
Cluster-20499.0	160	36	205	136	175	59
Cluster-20500.0	805	667	646	702	617	567
Cluster-20501.0	112	191	209	159	120	86
Cluster-20501.1	204	147	102	36	49	17
Cluster-20502.0	89	0	0	36	26	61
Cluster-20502.1	638	461	430	456	332	410
Cluster-20503.0	213	132	131	210	341	183
Cluster-20504.0	131	867	374	942	574	535
Cluster-20504.1	0	52	0	41	10	0
Cluster-20505.0	52	46	65	39	157	250
Cluster-20506.0	51	0	0	0	0	0
Cluster-20507.0	43	18	121	0	0	0
Cluster-20508.0	128	7	40	32	152	0
Cluster-20509.0	384	166	320	380	224	208
Cluster-20510.0	466	532	331	531	652	391
Cluster-20511.0	361	239	261	414	302	240
Cluster-20511.1	0	30	0	22	2	0
Cluster-20511.2	0	0	0	12	3	36
Cluster-20511.3	45	510	245	389	416	567
Cluster-20512.0	125	58	0	0	0	0
Cluster-20513.0	473	234	191	377	294	422
Cluster-20514.0	552	436	324	391	426	264
Cluster-20515.0	42	83	0	120	221	108
Cluster-20516.0	154	259	342	290	221	467
Cluster-20517.0	74	0	0	0	0	0
Cluster-20518.0	48	25	0	0	0	0
Cluster-20519.0	155	0	0	0	14	0
Cluster-20520.0	103	68	215	37	26	87
Cluster-20521.0	428	132	496	242	262	206
Cluster-20522.0	237	0	156	77	24	52
Cluster-20523.0	389	194	509	395	125	386
Cluster-20523.1	0	111	73	81	43	27
Cluster-20523.2	0	30	35	16	8	0
Cluster-20524.0	336	244	570	540	578	319
Cluster-20525.0	47	40	185	129	35	26
Cluster-20526.0	549	184	251	380	256	292
Cluster-20527.0	247	374	258	484	280	313
Cluster-20527.1	287	56	162	335	98	138
Cluster-20528.0	176	190	216	243	479	236
Cluster-20529.0	100	0	0	0	22	0
Cluster-20530.0	73	0	0	0	22	0
Cluster-20531.0	28	0	0	0	0	0
Cluster-20532.0	31	0	0	10	15	0
Cluster-20533.0	48	0	24	4	19	0
Cluster-20534.0	29	0	7	5	0	0
Cluster-20535.0	142	127	0	135	110	41
Cluster-20535.1	628	450	292	419	346	563
Cluster-20536.0	370	489	643	367	541	339
Cluster-20537.0	1391	1613	2167	2882	1358	1947
Cluster-20537.1	236	127	267	246	63	97
Cluster-20538.0	188	41	87	140	197	90
Cluster-20539.0	410	1	0	0	48	99
Cluster-20540.0	76	205	304	221	358	241
Cluster-20541.0	55	102	0	0	1	52
Cluster-20542.0	0	0	0	12	5	1
Cluster-20542.1	115	145	88	86	98	60
Cluster-20542.2	571	395	542	469	434	223
Cluster-20543.0	15	91	113	200	233	246
Cluster-20543.1	6	0	0	22	19	0
Cluster-20544.0	47	10	20	75	82	20
Cluster-20544.1	106	153	352	418	377	384
Cluster-20545.0	384	160	141	209	242	292
Cluster-20546.0	95	26	64	131	142	75
Cluster-20547.0	32	0	0	0	13	0
Cluster-20548.0	90	37	0	7	7	25
Cluster-20549.0	201	103	418	266	280	137
Cluster-20550.0	415	192	457	113	158	113
Cluster-20551.0	301	301	392	448	626	468
Cluster-20552.0	186	0	92	113	81	94
Cluster-20553.0	306	225	230	367	583	122
Cluster-20554.0	85	112	180	204	64	42
Cluster-20555.0	567	136	199	174	194	31
Cluster-20556.0	350	54	182	135	46	120
Cluster-20557.0	587	258	414	482	605	377
Cluster-20557.1	548	219	304	326	403	267
Cluster-20558.0	127	93	235	232	246	212
Cluster-20559.0	101	49	52	55	59	12
Cluster-20560.0	47	0	0	5	14	0
Cluster-20561.0	120	152	102	106	45	89
Cluster-20562.0	272	291	314	439	449	300
Cluster-20563.0	92	86	57	38	52	125
Cluster-20563.1	269	228	720	565	804	672
Cluster-20564.0	897	491	487	394	340	415
Cluster-20565.0	142	31	145	171	80	33
Cluster-20565.1	0	0	0	10	21	0
Cluster-20566.0	345	411	205	304	160	229
Cluster-20567.0	92	188	99	83	90	68
Cluster-20568.0	86	109	227	133	434	182
Cluster-20569.0	141	261	374	267	235	399
Cluster-20570.0	86	0	90	158	87	15
Cluster-20571.0	53	0	29	3	37	45
Cluster-20572.0	247	161	203	315	421	245
Cluster-20573.0	865	762	510	442	459	456
Cluster-20573.1	0	223	18	100	56	57
Cluster-20574.0	51	0	0	8	6	0
Cluster-20575.0	78	118	100	81	154	77
Cluster-20576.0	317	97	398	314	314	341
Cluster-20577.0	391	103	439	371	232	387
Cluster-20578.0	64	0	0	0	0	0
Cluster-20579.0	85	0	204	181	5	0
Cluster-20580.0	70	49	0	22	18	0
Cluster-20581.0	31	32	140	123	120	30
Cluster-20582.0	98	174	107	82	59	31
Cluster-20583.0	154	212	321	159	590	405
Cluster-20584.0	63	0	0	0	0	0
Cluster-20585.0	27	0	0	0	0	0
Cluster-20586.0	43	37	0	44	29	0
Cluster-20587.0	579	25	169	232	202	22
Cluster-20588.0	1528	896	1735	1411	1572	995
Cluster-20588.1	259	406	335	112	572	184
Cluster-20589.0	22	34	1	0	0	12
Cluster-20590.0	510	676	797	804	1049	994
Cluster-20590.1	0	0	0	7	15	18
Cluster-20590.2	0	0	0	0	1	51
Cluster-20591.0	394	230	314	337	276	232
Cluster-20592.0	2391	1642	1951	1104	1214	1195
Cluster-20593.0	67	67	45	57	96	38
Cluster-20594.0	580	346	385	468	296	203
Cluster-20595.0	927	1207	1046	1424	1305	1580
Cluster-20596.0	340	361	353	394	337	387
Cluster-20597.0	167	186	28	201	133	233
Cluster-20598.0	70	0	0	0	0	0
Cluster-20599.0	67	0	155	212	16	70
Cluster-20600.0	777	969	895	764	511	766
Cluster-20601.0	81	45	68	87	90	61
Cluster-20601.1	55	42	0	26	6	0
Cluster-20602.0	287	16	92	102	84	72
Cluster-20602.1	0	31	0	36	24	3
Cluster-20603.0	39	0	0	6	15	0
Cluster-20604.0	49	119	40	87	196	59
Cluster-20605.0	59	6	22	30	32	0
Cluster-20606.0	175	122	344	164	338	236
Cluster-20606.1	1958	1359	1285	1753	1916	1458
Cluster-20606.2	0	0	18	24	12	27
Cluster-20607.0	52	54	36	52	15	101
Cluster-20608.0	70	0	0	126	64	0
Cluster-20609.0	295	198	139	163	161	160
Cluster-20610.0	419	173	309	340	208	130
Cluster-20611.0	40	142	126	178	225	114
Cluster-20611.1	0	35	0	29	25	0
Cluster-20611.2	0	0	26	43	66	35
Cluster-20612.0	42	0	0	0	0	23
Cluster-20613.0	86	11	0	7	0	0
Cluster-20614.0	74	0	47	0	40	87
Cluster-20615.0	0	3	0	16	0	0
Cluster-20615.1	873	985	967	723	1302	831
Cluster-20616.0	78	4	22	0	52	0
Cluster-20616.1	0	7	0	0	25	112
Cluster-20617.0	126	108	0	33	0	0
Cluster-20618.0	363	492	333	716	595	642
Cluster-20619.0	84	42	207	108	83	95
Cluster-20620.0	314	327	224	348	422	206
Cluster-20621.0	92	44	85	96	145	35
Cluster-20622.0	287	500	489	425	668	380
Cluster-20622.1	0	52	0	5	13	0
Cluster-20623.0	210	119	180	417	277	250
Cluster-20624.0	93	62	0	0	0	0
Cluster-20625.0	266	113	186	90	348	172
Cluster-20625.1	81	83	49	44	81	46
Cluster-20626.0	82	0	0	0	24	0
Cluster-20627.0	309	626	392	466	371	592
Cluster-20628.0	401	471	433	181	423	217
Cluster-20629.0	174	99	122	54	31	28
Cluster-20630.0	48	0	30	0	33	0
Cluster-20630.1	2	0	17	11	12	0
Cluster-20631.0	45	24	0	17	13	0
Cluster-20632.0	76	81	51	30	5	30
Cluster-20633.0	118	178	317	110	60	368
Cluster-20634.0	991	424	447	1140	666	635
Cluster-20635.0	314	200	72	29	273	343
Cluster-20635.1	0	0	0	0	0	31
Cluster-20636.0	44	0	0	0	0	0
Cluster-20637.0	772	761	980	1189	1249	1016
Cluster-20638.0	534	659	774	916	829	673
Cluster-20639.0	64	206	313	312	375	417
Cluster-20640.0	71	0	14	0	10	71
Cluster-20641.0	81	0	0	6	9	0
Cluster-20642.0	114	82	53	129	190	54
Cluster-20643.0	101	81	96	98	122	66
Cluster-20644.0	38	15	111	173	124	77
Cluster-20645.0	105	162	160	156	181	209
Cluster-20646.0	0	0	0	0	20	0
Cluster-20646.1	81	0	0	0	26	0
Cluster-20647.0	343	253	0	421	286	134
Cluster-20648.0	92	0	0	10	20	0
Cluster-20649.0	184	0	172	38	5	0
Cluster-20650.0	71	0	0	9	16	0
Cluster-20651.0	472	251	367	156	123	141
Cluster-20652.0	118	163	143	235	192	61
Cluster-20652.1	0	0	0	9	10	12
Cluster-20652.2	0	0	0	10	3	10
Cluster-20653.0	387	40	168	512	311	110
Cluster-20654.0	258	164	449	408	694	379
Cluster-20655.0	1287	698	853	863	878	506
Cluster-20656.0	346	143	39	85	189	0
Cluster-20657.0	70	12	10	23	21	31
Cluster-20658.0	95	256	86	93	178	155
Cluster-20659.0	417	170	245	395	216	245
Cluster-20660.0	220	345	319	524	768	272
Cluster-20660.1	291	80	24	42	0	37
Cluster-20660.2	0	16	0	0	14	20
Cluster-20660.3	44	22	21	35	0	3
Cluster-20660.4	0	0	22	11	27	0
Cluster-20660.5	287	197	486	443	370	428
Cluster-20660.6	0	0	0	0	0	25
Cluster-20660.7	71	0	67	53	21	14
Cluster-20660.8	0	19	0	11	4	78
Cluster-20660.9	0	213	282	343	235	179
Cluster-20660.10	167	98	167	157	286	284
Cluster-20660.11	0	0	57	29	38	30
Cluster-20660.12	1919	1068	1348	1849	1914	1698
Cluster-20660.13	127	31	250	280	156	118
Cluster-20660.14	106	61	118	155	236	164
Cluster-20660.15	1298	1651	1597	1794	1792	1724
Cluster-20660.16	0	0	0	5	53	7
Cluster-20660.17	2121	2073	2142	1657	1411	1863
Cluster-20660.18	0	74	0	17	21	0
Cluster-20660.19	230	243	184	151	144	258
Cluster-20660.20	532	191	201	163	155	140
Cluster-20660.21	0	46	0	11	13	33
Cluster-20660.22	216	425	171	106	249	246
Cluster-20660.23	0	0	10	51	97	77
Cluster-20660.24	0	0	0	13	0	16
Cluster-20660.25	0	0	0	0	20	14
Cluster-20660.26	849	687	1125	294	815	489
Cluster-20660.27	60	0	0	47	80	40
Cluster-20660.28	103	36	0	45	51	0
Cluster-20660.29	2283	2909	4029	2991	5326	4133
Cluster-20660.30	710	774	1132	985	613	685
Cluster-20660.31	0	0	2	27	16	24
Cluster-20660.32	849	332	365	914	1190	606
Cluster-20660.33	143	246	257	421	573	318
Cluster-20660.34	84	0	0	0	0	34
Cluster-20660.35	140	0	0	79	0	0
Cluster-20660.36	36	0	0	0	0	411
Cluster-20660.37	348	349	619	659	718	406
Cluster-20660.38	2	0	0	5	15	9
Cluster-20660.39	798	464	568	789	282	559
Cluster-20660.40	0	0	0	0	22	11
Cluster-20660.41	49	0	20	6	3	24
Cluster-20660.42	382	727	393	452	452	450
Cluster-20660.43	418	455	644	638	507	597
Cluster-20660.44	1556	272	32	35	7	514
Cluster-20660.45	0	0	0	0	0	540
Cluster-20660.46	1280	1026	733	981	914	1005
Cluster-20660.47	0	0	0	0	0	41
Cluster-20660.48	0	0	13	0	0	12
Cluster-20660.49	340	177	334	545	291	473
Cluster-20660.50	0	43	45	31	57	57
Cluster-20660.51	297	594	532	511	466	385
Cluster-20660.52	0	0	0	12	30	60
Cluster-20660.53	0	35	73	40	17	0
Cluster-20660.54	617	339	316	409	443	378
Cluster-20660.55	47	164	274	210	198	240
Cluster-20660.56	437	327	357	289	388	299
Cluster-20660.57	196	21	255	175	11	113
Cluster-20660.58	419	716	468	631	720	584
Cluster-20660.59	0	42	41	113	257	236
Cluster-20660.60	445	348	418	410	370	367
Cluster-20660.61	105	14	0	14	0	10
Cluster-20660.62	212	606	197	277	247	238
Cluster-20660.63	822	654	682	455	750	694
Cluster-20660.64	221	568	557	423	588	681
Cluster-20660.65	0	0	0	29	0	0
Cluster-20660.66	498	376	128	482	671	536
Cluster-20660.67	0	13	47	41	46	5
Cluster-20660.68	183	300	149	201	264	187
Cluster-20660.69	0	0	0	31	5	0
Cluster-20660.70	988	665	806	1022	873	809
Cluster-20660.71	0	109	205	53	33	51
Cluster-20660.72	533	627	885	689	427	885
Cluster-20660.73	712	557	381	1004	810	917
Cluster-20660.74	0	26	0	0	4	0
Cluster-20660.75	0	0	0	18	0	6
Cluster-20660.76	919	831	966	718	928	685
Cluster-20660.77	636	429	420	470	397	352
Cluster-20660.78	802	425	598	657	850	858
Cluster-20660.79	1656	1711	1351	1955	1718	1619
Cluster-20660.80	1260	902	1277	1491	1363	1347
Cluster-20660.81	298	275	98	190	184	287
Cluster-20660.82	521	482	802	703	583	450
Cluster-20660.83	0	367	207	100	128	142
Cluster-20660.84	0	0	0	21	7	8
Cluster-20660.85	135	155	242	280	130	136
Cluster-20660.86	510	316	596	918	694	705
Cluster-20660.87	0	0	13	49	7	87
Cluster-20660.88	315	207	93	417	514	316
Cluster-20660.89	1979	2395	2100	2383	2949	2343
Cluster-20660.90	68	223	279	238	212	255
Cluster-20660.91	226	309	407	407	387	145
Cluster-20660.92	52	0	0	1	0	2
Cluster-20660.93	620	46	157	160	163	85
Cluster-20660.94	109	170	550	171	124	64
Cluster-20660.95	626	473	700	601	882	1091
Cluster-20660.96	396	595	747	564	708	809
Cluster-20660.97	0	0	0	22	29	0
Cluster-20660.98	766	729	138	972	672	507
Cluster-20660.99	162	248	219	325	508	350
Cluster-20660.100	277	226	200	331	338	241
Cluster-20660.101	0	127	154	115	60	144
Cluster-20660.102	168	141	237	250	162	139
Cluster-20660.103	1682	864	1315	1528	515	1208
Cluster-20660.104	1178	887	1020	1260	1222	1057
Cluster-20660.105	0	0	0	32	33	0
Cluster-20660.106	0	34	0	5	21	43
Cluster-20660.107	0	0	0	4	49	16
Cluster-20660.108	400	312	520	467	643	420
Cluster-20660.109	0	54	0	45	89	33
Cluster-20660.110	363	169	342	212	255	171
Cluster-20660.111	167	120	192	159	132	98
Cluster-20660.112	108	292	286	461	487	90
Cluster-20660.113	649	1283	823	949	969	1197
Cluster-20660.114	801	472	548	632	568	632
Cluster-20660.115	0	0	0	0	8	6
Cluster-20660.116	411	388	333	419	374	370
Cluster-20660.117	0	0	0	13	2	0
Cluster-20660.118	0	0	117	33	36	60
Cluster-20660.119	99	94	8	178	179	210
Cluster-20660.120	151	131	203	200	195	314
Cluster-20660.121	0	0	0	7	16	18
Cluster-20660.122	0	29	0	22	3	29
Cluster-20660.123	999	929	944	1136	967	814
Cluster-20660.124	80	65	201	219	192	348
Cluster-20660.125	0	0	0	11	5	0
Cluster-20660.126	0	49	41	106	106	167
Cluster-20660.127	0	63	23	78	31	74
Cluster-20660.128	246	544	355	435	458	579
Cluster-20660.129	1	0	0	0	10	1
Cluster-20660.130	0	0	0	0	3	32
Cluster-20660.131	577	635	475	498	821	563
Cluster-20660.132	706	446	840	748	776	532
Cluster-20660.133	174	29	15	51	109	179
Cluster-20660.134	368	206	325	477	434	209
Cluster-20660.135	746	456	619	766	534	533
Cluster-20660.136	0	18	51	68	31	0
Cluster-20660.137	505	835	786	547	642	742
Cluster-20660.138	1	0	3	3	4	3
Cluster-20660.139	258	267	320	269	175	181
Cluster-20660.140	766	557	769	832	970	867
Cluster-20660.141	0	0	0	3	3	0
Cluster-20660.142	0	0	0	12	5	0
Cluster-20660.143	586	709	319	433	260	287
Cluster-20660.144	0	0	0	0	3	10
Cluster-20660.145	387	402	1073	1021	940	1151
Cluster-20660.146	94	11	0	0	0	256
Cluster-20660.147	0	58	0	0	0	243
Cluster-20660.148	343	35	74	59	0	37
Cluster-20660.149	246	55	117	30	0	1633
Cluster-20660.150	0	0	0	15	6	12
Cluster-20660.151	655	473	454	635	552	577
Cluster-20660.152	0	0	16	17	27	23
Cluster-20660.153	0	0	0	4	11	0
Cluster-20660.154	116	0	0	177	127	52
Cluster-20660.155	0	0	0	45	6	24
Cluster-20660.156	295	333	239	429	1514	700
Cluster-20660.157	0	0	0	0	24	0
Cluster-20660.158	2295	170	373	188	1448	588
Cluster-20660.159	147	0	13	3	75	73
Cluster-20660.160	140	0	0	57	28	94
Cluster-20660.161	248	385	393	396	549	226
Cluster-20660.162	0	0	0	6	15	0
Cluster-20660.163	279	247	312	510	276	379
Cluster-20660.164	0	0	0	6	34	0
Cluster-20660.165	131	110	90	110	182	108
Cluster-20660.166	322	70	68	212	201	246
Cluster-20660.167	658	767	426	817	913	1050
Cluster-20660.168	0	0	0	26	38	22
Cluster-20660.169	0	0	0	0	34	0
Cluster-20660.170	1881	1430	2250	2991	2928	2296
Cluster-20660.171	544	165	176	229	260	51
Cluster-20660.172	0	0	0	6	7	0
Cluster-20660.173	0	0	31	13	47	8
Cluster-20660.174	0	0	0	0	10	9
Cluster-20660.175	203	142	154	154	208	95
Cluster-20660.176	0	38	0	1	0	0
Cluster-20660.177	1134	958	957	938	1022	738
Cluster-20660.178	196	81	259	227	184	122
Cluster-20660.179	0	0	0	6	0	0
Cluster-20660.180	0	27	0	55	46	8
Cluster-20660.181	0	0	0	14	10	0
Cluster-20660.182	95	0	0	0	5	21
Cluster-20660.183	910	562	478	994	932	812
Cluster-20660.184	265	260	256	101	236	193
Cluster-20660.185	98	279	364	269	727	232
Cluster-20660.186	1863	1550	1731	1951	1402	1973
Cluster-20660.187	72	0	0	5	3	0
Cluster-20660.188	0	0	0	1	0	32
Cluster-20660.189	182	154	146	242	214	223
Cluster-20660.190	717	390	554	558	661	419
Cluster-20660.191	0	0	0	22	10	20
Cluster-20660.192	716	205	101	424	605	373
Cluster-20660.193	0	9	69	52	89	89
Cluster-20660.194	920	700	650	1173	957	836
Cluster-20660.195	0	43	27	51	80	78
Cluster-20660.196	0	41	0	38	111	50
Cluster-20660.197	2699	1584	2162	1358	1812	1159
Cluster-20660.198	0	0	0	19	26	26
Cluster-20660.199	716	565	661	898	952	746
Cluster-20660.200	0	0	0	1	10	14
Cluster-20660.201	0	0	0	2	17	16
Cluster-20660.202	150	102	137	322	145	272
Cluster-20660.203	0	0	0	9	2	9
Cluster-20660.204	0	0	0	3	0	9
Cluster-20660.205	980	1213	1229	1304	881	1116
Cluster-20660.206	0	0	0	12	0	14
Cluster-20660.207	0	0	38	3	17	0
Cluster-20660.208	817	599	754	971	449	344
Cluster-20660.209	178	156	26	422	281	275
Cluster-20660.210	626	1032	1144	2249	2576	1546
Cluster-20660.211	0	294	219	196	263	90
Cluster-20660.212	160	277	433	458	271	258
Cluster-20660.213	1330	1596	1905	2055	1844	1452
Cluster-20660.214	30	0	19	29	14	33
Cluster-20660.215	0	387	286	571	416	579
Cluster-20660.216	0	50	0	0	15	10
Cluster-20660.217	0	25	0	0	0	9
Cluster-20660.218	0	17	0	9	22	0
Cluster-20660.219	0	0	0	12	14	32
Cluster-20660.220	0	0	0	0	17	17
Cluster-20660.221	396	436	998	592	1392	915
Cluster-20660.222	877	1110	532	1210	548	809
Cluster-20660.223	512	594	722	990	1110	986
Cluster-20660.224	112	0	0	0	9	13
Cluster-20660.225	0	0	0	11	19	29
Cluster-20660.226	0	0	29	0	4	64
Cluster-20660.227	0	157	83	68	175	172
Cluster-20660.228	409	633	670	940	1191	717
Cluster-20660.229	0	42	14	25	13	71
Cluster-20660.230	50	63	48	150	244	112
Cluster-20660.231	78	39	24	3	13	15
Cluster-20660.232	44	43	0	61	20	39
Cluster-20660.233	0	0	36	63	95	47
Cluster-20660.234	0	0	22	86	12	36
Cluster-20660.235	0	0	0	0	23	15
Cluster-20660.236	0	0	0	0	0	28
Cluster-20660.237	0	0	33	0	0	0
Cluster-20660.238	0	0	0	8	0	24
Cluster-20660.239	0	0	0	0	0	167
Cluster-20660.240	0	0	0	0	9	18
Cluster-20660.241	0	0	0	10	4	46
Cluster-20660.242	0	15	0	8	8	37
Cluster-20660.243	324	368	471	633	756	457
Cluster-20660.244	0	20	268	106	44	185
Cluster-20660.245	0	0	0	14	12	0
Cluster-20660.246	306	211	647	416	319	276
Cluster-20660.247	48	46	6	3	10	0
Cluster-20660.248	0	0	0	0	0	1333
Cluster-20660.249	0	0	0	18	17	7
Cluster-20660.250	0	29	12	0	26	43
Cluster-20660.251	1298	953	1327	1185	1340	1275
Cluster-20660.252	0	0	0	17	24	46
Cluster-20660.253	32	0	28	63	129	57
Cluster-20660.254	679	492	696	1123	1017	842
Cluster-20660.255	109	117	81	113	134	74
Cluster-20660.256	158	103	68	181	216	204
Cluster-20660.257	0	0	0	6	8	19
Cluster-20660.258	226	75	170	120	153	163
Cluster-20660.259	0	0	0	0	10	15
Cluster-20660.260	0	0	27	4	21	0
Cluster-20660.261	1355	949	870	1284	801	753
Cluster-20660.262	804	983	910	1179	1486	942
Cluster-20660.263	0	0	0	3	5	0
Cluster-20660.264	0	0	0	5	13	9
Cluster-20660.265	2	8	1	0	5	1
Cluster-20660.266	587	532	771	430	764	425
Cluster-20660.267	153	59	225	515	506	389
Cluster-20660.268	1520	1967	1364	1710	1466	1531
Cluster-20660.269	145	268	378	349	308	204
Cluster-20660.270	0	27	50	4	5	0
Cluster-20660.271	0	36	42	35	64	32
Cluster-20660.272	0	0	0	23	56	0
Cluster-20660.273	934	910	978	1150	1009	896
Cluster-20660.274	347	129	441	539	450	727
Cluster-20660.275	224	569	298	462	467	530
Cluster-20660.276	453	550	222	275	382	307
Cluster-20660.277	2201	1359	1084	804	2045	1714
Cluster-20660.278	0	0	0	0	27	0
Cluster-20660.279	0	0	0	9	31	47
Cluster-20660.280	1063	546	806	680	503	503
Cluster-20660.281	80	49	39	24	45	1
Cluster-20660.282	678	36	275	157	644	402
Cluster-20660.283	63	264	103	117	131	269
Cluster-20660.284	0	2	59	5	1	15
Cluster-20660.285	272	114	145	503	585	155
Cluster-20660.286	0	0	0	9	3	0
Cluster-20660.287	573	377	696	674	763	603
Cluster-20660.288	135	153	230	325	174	169
Cluster-20660.289	0	35	9	2	2	14
Cluster-20660.290	5754	1273	2589	1921	2662	1246
Cluster-20660.291	2133	2096	2038	2574	2555	2755
Cluster-20660.292	0	49	54	252	198	79
Cluster-20660.293	2190	2098	2923	2493	1906	2052
Cluster-20660.294	324	419	379	458	527	354
Cluster-20660.295	0	0	0	18	1	0
Cluster-20660.296	632	1059	996	1707	1862	1210
Cluster-20660.297	0	0	0	16	3	0
Cluster-20660.298	0	0	0	6	6	0
Cluster-20660.299	0	0	0	0	10	0
Cluster-20660.300	0	0	0	0	8	0
Cluster-20660.301	0	0	0	0	13	0
Cluster-20660.302	36	0	0	10	44	25
Cluster-20660.303	382	704	548	735	909	580
Cluster-20660.304	356	143	201	215	243	222
Cluster-20660.305	0	0	0	12	13	0
Cluster-20660.306	0	37	0	1	0	0
Cluster-20660.307	0	0	0	9	60	0
Cluster-20660.308	0	0	0	10	0	0
Cluster-20660.309	23	0	0	23	0	1
Cluster-20660.310	0	0	31	11	30	31
Cluster-20660.311	519	713	811	722	930	768
Cluster-20660.312	66	141	70	237	429	217
Cluster-20660.313	0	0	0	0	2	22
Cluster-20660.314	1557	1230	1386	1770	1461	1342
Cluster-20660.315	0	0	0	1	0	18
Cluster-20660.316	0	0	0	0	21	0
Cluster-20660.317	0	0	12	15	23	11
Cluster-20660.318	879	614	484	1356	1419	1489
Cluster-20660.319	0	0	0	12	4	0
Cluster-20660.320	0	19	0	22	9	0
Cluster-20660.321	115	397	408	404	260	361
Cluster-20660.322	270	173	166	278	342	168
Cluster-20660.323	588	817	476	521	609	596
Cluster-20660.324	138	377	116	158	257	287
Cluster-20660.325	0	16	17	11	14	0
Cluster-20660.326	190	175	136	262	362	215
Cluster-20660.327	0	27	75	38	34	123
Cluster-20660.328	0	0	0	17	54	5
Cluster-20660.329	212	363	392	173	293	360
Cluster-20660.330	380	500	401	536	464	418
Cluster-20660.331	949	991	1020	1374	894	995
Cluster-20660.332	615	519	802	895	811	950
Cluster-20660.333	1117	376	973	883	603	919
Cluster-20660.334	0	65	0	9	17	19
Cluster-20660.335	0	0	0	0	6	16
Cluster-20660.336	0	0	0	0	12	0
Cluster-20660.337	0	61	25	8	11	25
Cluster-20660.338	280	240	124	166	123	138
Cluster-20660.339	1303	773	931	1045	1090	1218
Cluster-20660.340	0	0	0	0	11	0
Cluster-20660.341	1527	1335	1558	2324	1734	1447
Cluster-20660.342	76	123	0	60	63	29
Cluster-20660.343	0	0	0	34	36	17
Cluster-20660.344	0	0	0	22	15	0
Cluster-20660.345	0	0	0	47	35	0
Cluster-20660.346	582	514	429	815	727	547
Cluster-20660.347	1042	275	1195	233	1103	665
Cluster-20660.348	0	0	0	8	6	3
Cluster-20660.349	424	324	330	177	931	355
Cluster-20660.350	809	718	424	864	905	1029
Cluster-20660.351	1650	1880	1560	1375	1093	1465
Cluster-20660.352	875	694	949	1232	1204	1253
Cluster-20660.353	114	31	23	73	66	25
Cluster-20660.354	200	127	100	108	135	59
Cluster-20660.355	96	41	121	160	89	26
Cluster-20660.356	304	302	306	400	845	347
Cluster-20660.357	0	59	211	45	107	91
Cluster-20660.358	708	695	825	1195	1001	696
Cluster-20660.359	0	43	0	40	10	0
Cluster-20660.360	21	30	283	289	343	351
Cluster-20660.361	0	0	0	8	9	0
Cluster-20660.362	350	315	335	377	415	471
Cluster-20660.363	0	14	0	2	0	0
Cluster-20660.364	177	36	185	84	56	92
Cluster-20660.365	0	0	0	8	32	0
Cluster-20660.366	1058	336	485	575	528	578
Cluster-20660.367	559	282	394	603	776	344
Cluster-20660.368	253	467	123	331	476	359
Cluster-20660.369	922	689	683	1037	1211	724
Cluster-20660.370	0	48	0	46	32	0
Cluster-20660.371	161	53	177	185	216	142
Cluster-20660.372	0	49	30	20	15	25
Cluster-20660.373	183	155	366	380	303	204
Cluster-20660.374	0	92	110	110	61	77
Cluster-20660.375	70	57	89	22	50	56
Cluster-20660.376	721	149	418	629	622	284
Cluster-20660.377	433	190	416	258	206	331
Cluster-20660.378	496	486	591	452	318	240
Cluster-20660.379	992	588	520	767	1159	358
Cluster-20660.380	71	72	267	157	56	20
